109.1	0	20.6	0
111.1	0	19.2	0
113.6	0	20.9	0
115.4	0	22.3	0
114.6	0	19.9	2.6
88.4	0	18	28.1
89.9	0	15.3	0
92.4	0	15.6	0.2
93.3	0	16.4	0.9
95.7	0	17	0.1
97.2	0	15.7	0.1
99.8	0	18.6	0
102.3	0	19.5	0.1
100.4	0	16.7	4
94.9	0	16	7.3
95.6	0	16.6	1.3
96.9	0	16.1	0.1
100.7	0	18	0
103.1	0	18.1	0
105.8	0	18.9	0
108.7	0	20.5	0
112.3	0	20	0
115.3	0	19.4	0
116.7	0	20.3	0.1
117.7	0	19.5	0
118.5	0	18.1	0
119.7	0	17.7	0
120.9	0	16.2	0
120.4	0	17	2.3
117.1	0	16.9	5.4
118.6	0	16.1	0
120	0	13.7	0
121.4	0	17.1	0
122	0	15.8	0
122.6	0	17.9	0
123.1	0	18.8	0
123.8	0	15.9	0
124.3	0	12.9	0
124.7	0	13.7	0
125.2	0	17.8	0
125.6	0	15.3	0
125.8	0	16.6	1.7
125.3	0	17.9	3.4
125.9	0	15.8	1.2
126.2	0	12.8	0.1
106.3	0	12.9	20.4
108.2	0	14.2	0.1
110.2	0	14.2	0
112.3	0	17.6	0
115.1	0	18.4	0
117.3	0	16.2	0
119.2	0	15.2	0
120.4	0	12	0
121.6	0	13.4	0
123.2	0	14.6	0
124.6	0	13.7	0
125.6	0	15.1	0
126.4	0	14.4	0
126.8	0	13.1	0
127	0	12.9	0
127.3	0	12.5	0
127.5	0	11.8	0
127.8	0	13.9	0
127.8	0	12.7	0
128	0	13.4	0
128.1	0	13.7	0
128.2	0	12.6	0
128.6	0	15.2	0.1
128.8	0	15.7	0.4
129	0	16.2	0
129.1	0	11.4	0
129.3	0	13.3	0
129.7	0	14.4	0
130	0	12.8	0
130.5	0	13.1	0
130.7	0	10.8	0
130.9	0	13.2	0
128.2	0	11.9	4
129.1	0	11.9	0
115.1	0	7.3	14.9
108.1	0	8.3	7.2
89.6	0	10.8	19.7
90.3	0	9.3	0.1
87.5	0	7.3	3.7
87.2	0	5.8	1
87.7	0	5.1	0
84.6	0	6.9	4.1
77.2	0	11.1	8
74.1	0	13.2	3.8
75.5	0	9	0.1
73.9	0	6.6	2.7
70.8	0	10	3.6
72.3	0	11.8	1.5
74.1	0	10.6	0
74.9	0	8.2	0
75.5	0	9.6	0.3
72.4	0	9.8	3.6
72.5	0	11.2	0.2
69.3	0	12.4	3.7
56.7	0	12.7	13.4
56.2	0	11.9	1.9
56.8	0	10.3	0.2
50.1	0	10.6	6.9
43.1	0	12.8	7.3
42.1	0	8.1	2.2
38.2	0	9.6	5
29.7	0	9.3	9.2
29.1	0	11.4	1.1
12.9	0	10.3	17.2
1.7	0	10.9	11.9
0	10.2	10.2	12.8
0.9	0	10.6	0.9
0	2.8	10.4	4.5
0.1	0	7.7	0.2
0	0.4	7.8	0.7
0.2	0	3.5	0.1
0.7	0	5.5	0
0	0.9	8.3	2.4
0	6.2	9.2	6.6
0	8.3	8.6	8.9
0	5.4	10.3	6.2
0	2	6.8	2.4
0	0	5.5	0.1
0.7	0	7.4	0.1
0	4.4	8.1	6
0	5.1	10.9	6
0.2	0	7.4	0.1
0	3.9	7.8	5
0	1.2	8.6	1.3
0	0.2	8.9	1.5
0	1.1	8.3	1.6
0	1.4	7.8	1.5
0.1	0	5.9	0.1
0.3	0	6.4	0
0.7	0	5.2	0
1	0	3.4	0.2
1.6	0	3.8	0
1.8	0	0.9	0
2.3	0	2.9	0.4
0	1.4	3.5	4.2
0	0.3	4.7	0.4
0	7.8	5.8	7.8
0	1.9	6.4	2.2
0	0	5.5	0.2
0.2	0	4.7	0.1
0.5	0	3.2	0
0.8	0	3.4	0
0	3.2	4.1	4.3
0	18.8	7.2	19.1
0	0	9.5	0.1
0	1.6	10.6	1.9
0	1.9	11.7	2.6
0	5.6	9.5	6.4
0	8.7	10.1	9.5
0	0.5	10.6	1.1
0	8.8	9.7	9.5
0	2.5	9.4	3
0	25.4	9.8	25.5
0	13	7.9	14.2
0	13.4	8.1	13.5
0	1.7	9.8	1.9
0.7	0	6.3	0.1
0.9	0	2.2	0.1
0.9	0	0.7	0.1
0.7	0	0.4	0.1
0.8	0	0	0
0.8	0	-1	0.1
0.9	0	1	0.1
1	0	2.4	0.1
1.1	0	-0.3	0
1.4	0	0.8	0.1
1.2	0	3.8	0.1
1.8	0	8.9	0
2.9	0	8.9	0.2
3.6	0	6.8	0.1
3.7	0	6	0.4
0	8.9	5.6	13.5
0	6.9	6.6	7.1
0	2.8	7.4	2.8
0	11.3	8	12
0.3	0	7.7	0.6
0.8	0	6	0.1
1.4	0	4.1	0.2
0.5	0	7.1	1
0.8	0	9.2	0.1
0.7	0	10.3	0.8
2.1	0	7.1	0.2
0	0.9	5.8	4.8
0.4	0	1.3	0
0	7.6	0.9	8.5
0	0.4	3.5	0.6
0.1	0	5.2	0.6
1	0	5.3	0
1.8	0	3.2	0
2.2	0	2.5	0
2.4	0	1.8	0.3
2.4	0	5.5	0.1
0	1.7	9.1	4.6
0	0.7	7.8	1.1
0	5	3.7	5.6
0	3.2	4.5	3.3
0	0.8	6.8	1.1
0.5	0	1.8	0
1	0	1.6	0
1.4	0	-0.2	0
2.1	0	2.2	0
2.5	0	1	0.1
3.1	0	0.5	0
4	0	1.6	0
4.8	0	3.6	0.1
5.8	0	5	0.1
6.9	0	5.3	0
7.4	0	7.4	0.1
8.4	0	9.3	0
9.8	0	7.8	0
11.6	0	9.8	0
13.1	0	9.9	0
8.3	0	8.8	5.5
8.3	0	7.7	0.5
9.3	0	8.1	0.1
9.8	0	4.7	0.4
9.9	0	8.4	0.2
1.8	0	10.7	8.9
2.8	0	7.9	0.1
0	4.9	7.1	8.7
1.3	0	8.3	0
3.1	0	10.1	0
4.5	0	10.5	0
5.2	0	9.5	0
6.1	0	7.3	0
7.8	0	6.7	0
9	0	6.5	0
10.3	0	5.4	0
11.4	0	5.6	0
12.7	0	6.1	0
14.1	0	7.5	0
15.4	0	6.7	0
16.6	0	7.2	0
17.4	0	7	0
18.7	0	6.7	0
20.3	0	7.1	0
21.9	0	10.3	0
23.1	0	10.5	0
24.9	0	10.3	0
26.7	0	10.5	0
28	0	8.9	0
29.1	0	10.4	0
31.5	0	10.9	0
33.3	0	8	0
31.7	0	8	4.3
33.7	0	7.6	0
35.3	0	8	0
37.4	0	12.2	0
40.1	0	11.5	0
41.1	0	8.8	0
43	0	4.3	0
44.7	0	3.4	0
45.8	0	2.7	0
46.9	0	3.9	0
47.6	0	3.9	0
49	0	6	0
51.4	0	11	0
54	0	14.7	0
56.9	0	15.3	0
60.4	0	15.6	0
64.1	0	15	0
68.7	0	15.2	0
71.2	0	7.8	0
72.8	0	10.5	1.2
75.1	0	11.6	0
77.2	0	10.5	0
79.7	0	10.9	0
78.5	0	10.4	2.7
73.6	0	12.9	7.3
74.8	0	11.6	0.9
70.4	0	12.6	7.5
70.5	0	12	1.3
71.2	0	12.1	2.2
66.1	0	12.1	7.8
64.4	0	11.8	4.8
62	0	11.5	4.2
64.6	0	12	0.1
68.9	0	14.6	0
72	0	13.3	0
74.7	0	10.2	0
77.5	0	11.4	0
78.9	0	11.8	0
81.9	0	11.2	0
83.5	0	9.9	0
86.3	0	9.8	0
86.5	0	10.3	2.1
82.7	0	9.1	6.6
85.5	0	9.8	0
84.5	0	8.5	3.9
81.8	0	9.9	3.4
80.9	0	12.5	2.9
82.1	0	13	1.1
79.8	0	13.2	5.4
82.2	0	11.3	0.2
84.2	0	12.8	1
85.9	0	15	0
88.3	0	14.4	0.6
90.6	0	13	0.1
91.8	0	12.7	1.3
94.3	0	12.4	0
95.8	0	14.9	0
98.2	0	17.8	0
101.3	0	17.1	0
104.3	0	18.3	0
107.9	0	19.8	0
108.8	0	17	0.8
110.5	0	17.5	0
111.6	0	14.8	0.2
112.2	0	15.5	1
113.5	0	14.1	0.1
111.8	0	14.3	3.7
112.8	0	17.7	2.6
109.9	0	15.9	6.3
112.9	0	14.2	0.2
114.3	0	17.6	0
115.7	0	16.2	0
117.5	0	16.9	0
119.1	0	15.3	0.3
120.9	0	19.2	0
122.5	0	16.7	0
124	0	19.3	0
124.8	0	18.4	0
125.4	0	16	0
126.1	0	19.3	0
127.1	0	16.2	0
127.6	0	16.7	2.6
108.9	0	20	22
112.6	0	18.8	0
116	0	15.7	0
119	0	16.1	0
121.8	0	19.4	0
122.7	0	18.7	0
125.6	0	15.9	0
124.8	0	17	3.5
120.5	0	17	6.4
121.7	0	16	0.9
122.5	0	16.8	1.1
124.2	0	16.5	0
125.6	0	15.9	0
127.6	0	16.1	0
128.3	0	17.6	0
128.7	0	15.8	0
129.1	0	17.6	0
129.8	0	21.5	0
130.5	0	20.6	0
131.2	0	17.6	0
131.8	0	18	0
132.5	0	19.8	0
132.6	0	22.1	0
132.6	0	24.5	0
124.5	0	20.8	10.9
126.1	0	17.9	0.9
129.8	0	19.1	0
132.6	0	20.3	0
132.6	0	18.9	1
132.6	0	18.8	0
132.6	0	18.5	0
132.6	0	18.8	1.2
132.6	0	18	2.5
131.3	0	17.5	4.3
125.5	0	15.7	8
128.3	0	17.9	0.1
130.5	0	16	0.9
131.5	0	17.5	1.8
132.6	0	19	0
130.9	0	17.9	4.5
131.1	0	16.6	0.9
132.6	0	17.9	0
132.6	0	19.3	0
132.6	0	22.2	0
132.6	0	25.1	0
132.6	0	25.5	0
132.6	0	22.9	0
132.6	0	23	0
132.6	0	25.3	0
132.6	0	26.3	0
132.6	0	26.6	0
132.6	0	23.4	0
132.6	0	21.6	0
132.6	0	19.4	0
132.6	0	17.1	0
132.6	0	19.3	0
132.6	0	20.3	0
129.1	0	19	6
130.9	0	15.9	0
132.6	0	15.6	0
132.6	0	17.4	0
132.6	0	21.4	0
132.6	0	22	0
132.6	0	22.6	0
132.6	0	16.9	0
132.6	0	18.4	0
132.6	0	19.3	0
127.9	0	16.1	7.2
129.6	0	15.4	0.1
132	0	13.6	0
132.6	0	12.9	0
132.6	0	15.4	0
132.6	0	14.3	0
132.6	0	17.9	0
132.6	0	15.6	0
132.6	0	17.3	0
132.6	0	16.8	0
132.6	0	13.4	0
132.6	0	14.8	0
132.6	0	16.5	0.4
132.6	0	17.3	0
132.6	0	14.5	0
132.6	0	15.8	0
132.6	0	15.8	0
132.6	0	16.9	0
132.6	0	15.4	0
132.6	0	17.3	0
132.6	0	17.3	0
132.6	0	14.6	0
132.6	0	17.3	0
132.6	0	17.4	0
132.6	0	17.3	0
131.3	0	17.9	3.2
132.6	0	10.6	0.1
132.6	0	9.1	0
132.6	0	10.6	0
132.6	0	11.9	0
132.6	0	13.3	0
132.6	0	11.9	0
132.6	0	10.3	0
132.6	0	13.9	0
131.3	0	14.6	2.8
130.3	0	13.5	2.1
131.1	0	14.7	0.1
132.2	0	11	0.5
132.6	0	8.1	0.8
132.6	0	10.8	0.1
132.6	0	12.4	1
132.6	0	12.7	0.1
132.6	0	14.6	0
132.6	0	16	0.8
132.6	0	11.9	0.1
132.6	0	11.7	0
132.6	0	12.9	0
132.6	0	13	0
132.6	0	11	0
132.6	0	11	0
132.6	0	10.6	0
132.6	0	9.9	0
132.6	0	9.6	0
132.6	0	8.8	0
130.9	0	5.2	2.4
130.8	0	6.5	1.1
132.2	0	8	0.1
132.6	0	5.2	0
132.6	0	5.4	0.5
132.6	0	7.2	0.1
132.6	0	5.8	0
128.5	0	4.8	4.6
123.7	0	7.7	5.3
114	0	6.1	10.8
114.3	0	8.1	0
109.2	0	8.9	6.3
102.4	0	10.3	7.2
103.4	0	11.6	0.1
104.1	0	9	0.5
104.4	0	10.8	0
105.2	0	12.7	0
105.8	0	11.1	0
106.9	0	7.9	0
106	0	7.3	1.8
106.2	0	9.2	0
102.4	0	9.2	4.6
102.6	0	10.2	0.1
102.5	0	9.6	0.4
104	0	11.6	0
104.7	0	10.7	0
105	0	7.1	0
103.3	0	8	2.3
103.4	0	11.4	0.1
103.6	0	13.1	1
101.7	0	11.6	2.5
89.6	0	9.2	12.3
61.1	0	7.6	28.7
39	0	6.8	22.3
39.4	0	7.1	0
19.3	0	7.1	20.5
17.4	0	9.1	2.7
17.6	0	4.7	0
18.4	0	5	0.1
15	0	6.2	3.6
4.5	0	7.3	11
0	3.2	7.7	8
0.3	0	8.5	0.3
0.4	0	8	0
1.1	0	8	0
1.5	0	8.3	0.2
1.6	0	5.2	0
2	0	3.4	0
2.6	0	2.3	0
2.4	0	4.3	0.1
0	2.6	5.1	5.4
0	1.6	6	1.7
0	9.7	6.8	10.4
0	0.8	9.2	0.9
1.5	0	8	0
1.6	0	3.8	0
2	0	0.6	0
2.3	0	3	0
2.5	0	3.3	0
0	0.2	4.4	2.9
0	4.4	8	4.6
0.3	0	5.4	0.3
0	2.2	2.7	3.3
0	2.6	5.1	2.7
0.1	0	7.6	0
0.7	0	9.9	0.3
0	0.8	9.8	2.2
0	1.5	5	2.4
0	3.2	4	4.3
0	4.9	1.8	5
0	1.6	2.6	1.6
0	4.4	2.7	4.8
0	1.3	4.8	1.4
0.3	0	4.8	0
0.3	0	1.7	0.7
0	0.2	3.8	0.5
0	2.1	6.7	2.3
0.1	0	8.9	0
0	10.3	7.7	10.6
0	2.1	9.6	2.6
0	0.2	6.8	1.1
0	6.2	8	6.3
0	9.7	9.1	11.1
0	2.8	7.3	3.3
0	0.7	7.5	1.8
0.3	0	5.3	0.3
0	4.1	4.8	5.5
0.2	0	5.3	0.1
0.5	0	2.2	0
0.8	0	3.5	0.1
0.2	0	5.3	0.8
0	2.6	8.9	3.2
0.4	0	8.2	0.1
0	4.5	7.2	5.5
0	5.2	7.9	5.5
0.4	0	6.5	0.1
0.5	0	3	0.1
0.6	0	2.8	0
1	0	3.5	0.1
0.2	0	2.5	1.8
0.5	0	0.9	0
0	5.1	5	6.7
0	6.6	8.1	6.7
0	4.9	10.6	6.3
0.1	0	11.4	0.1
0	2.5	12.6	3.3
0.5	0	13.5	0.8
0.7	0	12.6	0.5
0	4.2	10.3	5.3
0.8	0	7.8	0.4
2.1	0	6	0
2.5	0	1.5	0
3.1	0	4.2	0
3.2	0	7.3	0.1
3.3	0	8.9	0.1
3.5	0	8.3	0.3
3.6	0	7.6	0.2
3.9	0	7.5	0.2
4.1	0	7.3	0.1
2.6	0	5.3	1.7
3.1	0	5.6	0.1
4.2	0	5.5	0
5	0	2.2	0
5.6	0	3.1	0
6.3	0	4.3	0
7.2	0	2.7	0
6.2	0	2.5	1.9
6.8	0	1.5	0.1
7.4	0	0.3	0
7.9	0	0.9	0
8.3	0	0.6	0
9	0	2.3	0
9.6	0	0.9	0
10.3	0	1.7	0.1
10	0	3.7	1.4
10	0	6.5	0.1
10.5	0	6.6	0
11.1	0	7.2	0.1
10.7	0	5.8	1.4
11.5	0	4.8	0
13.1	0	5.7	0
14	0	2.8	0
8.4	0	3.3	6.8
1.3	0	3.7	7.8
0	3.7	7.2	6.4
0	0.5	8.9	1.4
0.8	0	10.5	0.3
2.5	0	13.4	0.1
3.3	0	11.6	0
1.4	0	9.8	2.9
0	2.2	9.7	4.7
0	1.2	10.5	2
1.7	0	8.9	0.7
2.8	0	7	0.4
2.1	0	6.4	2.1
2.4	0	6.5	1.2
3.3	0	4.8	0
4.1	0	5.3	0.2
4.3	0	6.9	0
4.7	0	7.8	0.1
5.5	0	9.4	0
7.6	0	9.7	0
9.9	0	11.4	0
9.4	0	12.5	2.3
11.3	0	12.2	0.1
6.4	0	10.6	6.3
3.8	0	9.8	5.4
1.8	0	8.5	4
0	0.4	6.3	4
1.4	0	7.5	0.1
2.2	0	6.1	0
2.7	0	6.8	1.2
3.1	0	8.4	0.1
3.9	0	6.9	0
4.9	0	10.8	0
6.1	0	10.2	0
7.8	0	9	0
9.2	0	9.3	0
11.7	0	11.8	0
9.9	0	10.9	4.4
0	3.4	8.6	13.8
1.7	0	6.8	0
0.6	0	6.7	2.4
0	4.8	11.3	6.4
1.5	0	9.6	0
3.7	0	10.6	0
5.9	0	13.1	0
7.7	0	12.8	0
9.7	0	13.2	0
0	3.2	13.7	15.4
0	0.3	10.9	1.1
0	2.3	7.6	3.5
0	5.2	8.9	6
0.5	0	10.8	0.1
1.9	0	12	1
0	10.1	10.6	13.6
0	5.4	8.4	7
1.1	0	8.7	1
2.2	0	9	0
4	0	10.8	0.3
4.2	0	10.3	0.9
4.9	0	12.9	0.9
7.3	0	15.1	0.1
9.6	0	14.5	0
11.2	0	10.9	0
12.9	0	11.4	0
15.2	0	14.2	0
18.1	0	14.9	0
20.9	0	15.6	0
24.1	0	15.6	0
27.6	0	15.9	0
31.4	0	16	0
33.8	0	16.3	0.4
36.1	0	11.6	0
39.9	0	10.2	0
42.6	0	10.7	0
45.3	0	12.4	0
48.3	0	14.7	0
48.2	0	14.9	3.6
51.5	0	13.6	0.1
55.3	0	13.4	0
55.9	0	16.2	2.1
51.5	0	13	6.5
43.1	0	13.4	11.5
44.1	0	14.1	0
47.7	0	15.1	0
50.1	0	15.2	0
53.6	0	19	0
56.2	0	18.3	0
58.5	0	18.5	0
62.5	0	19	0
66.7	0	21	0
69.4	0	18.4	0
72.1	0	17.9	0
76.4	0	16.3	0
79.6	0	15.6	0
83.6	0	17.3	0
87.6	0	20.6	0
91.7	0	19.6	0
95.4	0	19.5	0
98.1	0	16.5	0.2
99.9	0	15.1	0
102.1	0	12.1	0
103.1	0	12	1
98.7	0	12.5	6.9
88.6	0	13.1	13.5
90.1	0	14.8	0.4
94.6	0	14.8	0
97.5	0	14.8	0
97.5	0	13.9	1.6
92.9	0	18.1	9.1
95.5	0	14.3	0.1
98.3	0	16.5	0
100.7	0	17	1.2
101.9	0	14.1	2.4
101.9	0	14.6	4.2
104.4	0	14.8	0
102.9	0	14.2	4
105.5	0	14.2	0.1
107.6	0	15.4	0
98.5	0	16.6	13.1
99.4	0	14.9	1.1
101.8	0	14.3	0.1
102.4	0	13.4	2.1
104	0	13.9	0
105.9	0	15.4	0
108.1	0	14.5	0.5
109.4	0	16.9	0
110.5	0	19.1	0.2
111.9	0	19	0
113.7	0	19.5	0.2
114.9	0	17.6	0
116.5	0	16.5	0
117.8	0	17.8	0
118.6	0	18.9	0.4
119.6	0	19.9	0
121.4	0	19.3	0
122.6	0	17.7	0
123.7	0	17.5	0
124.4	0	17.9	0
125.2	0	18.5	0
126.1	0	18.6	0
126.9	0	19.8	0.5
127.8	0	20.6	0
128.7	0	20.4	0
129.5	0	21.3	0
130.2	0	21.3	0.2
130.8	0	22.7	0
131.4	0	20.6	0
104	0	22.4	30.6
108.3	0	20.5	0
112.3	0	20.6	0
115.9	0	23	1.1
72.7	0	20.3	44.2
75.8	0	20.7	0.2
73.7	0	19.3	5.2
76.7	0	19.6	0
76.6	0	18.5	2.9
78.6	0	18.8	0
80.3	0	18.4	0
80.7	0	17.9	2.4
83	0	18.9	1.1
71	0	18.9	15.5
73	0	17.9	1.4
62.1	0	17.6	14.2
64.7	0	15.1	0
57.3	0	16.4	10.6
59.2	0	17.4	0.3
61.4	0	18.2	0.4
60.1	0	16.5	3.9
61.5	0	16.5	1.1
62.5	0	17.4	1.1
63.9	0	12.9	0
65.7	0	14.9	0
67.5	0	15	1
69.3	0	14.7	0
71.6	0	14.3	0
74	0	16.5	0
76.9	0	18	0
79.5	0	18.8	0
82.3	0	20.1	0
85.6	0	19.1	0
89.4	0	20.1	0
92.5	0	18.7	0
92.4	0	20	4.3
93.7	0	17.1	0.2
96.2	0	17.6	0.2
92.3	0	16.4	7.6
94.3	0	15.7	0.6
96.6	0	14.8	0
98.8	0	13	0
100.4	0	11.2	0.3
101	0	15.4	0.7
102.7	0	16.9	1.2
104	0	12.7	0
105.2	0	15.3	0.9
107.5	0	13.2	0
109.1	0	15	0
110.6	0	17.6	0
112.6	0	11.8	0
111.8	0	10.4	1.7
112.9	0	15.2	0
113.8	0	16.1	0
115.2	0	16.3	0
112.3	0	13.8	3.6
113.4	0	16.1	0.1
106.4	0	11.9	7.9
100.8	0	12.6	7.4
85.9	0	12.7	16
87.7	0	14	0
88.3	0	11.7	0.4
88.4	0	10.9	1.7
89.5	0	10.7	0.1
90.5	0	10.2	0
91.9	0	10.9	0
94	0	12.3	0
95.1	0	10.8	0.6
92.9	0	11.1	2.8
81	0	11.7	13
80.8	0	10.7	1.3
79	0	9.1	2.7
71.4	0	9.1	8
71.7	0	8.8	0.4
72.2	0	10.4	0.6
63.5	0	7.8	9.2
56.8	0	11.4	7
58.6	0	11.4	0
58.8	0	13.4	1.6
45	0	14.7	15.1
41.7	0	15.6	5.4
43.7	0	12.6	0
44.4	0	9.4	0
43	0	9.2	2.1
36.7	0	12.7	7.7
35.6	0	11.7	2.2
36.2	0	12.8	0.1
36.7	0	10.9	0
33.8	0	9.6	3.4
33.8	0	10.1	0.5
33.9	0	11.5	0.7
34.1	0	11.1	0.1
34.8	0	8.2	0
34.6	0	9.3	0.6
33.8	0	11.1	1
33.7	0	10.4	0.5
30.6	0	9.1	3.5
31.4	0	8	0.1
31.9	0	7.2	0.2
32.1	0	10	0.1
32.6	0	4.7	0.1
32.9	0	4.6	0
33.3	0	6.1	0
33.8	0	9.9	0
31.1	0	11.5	4
28.5	0	9.7	3.3
28.8	0	3	0
23.1	0	2.4	5.9
23.5	0	7.1	0.3
23.7	0	9.3	0.1
24	0	10.3	0
24.2	0	9.7	0.1
24.5	0	9.7	0.1
24.5	0	9.9	0.3
23.2	0	7.5	1.8
22.6	0	6.2	1.1
23	0	5.8	0.1
22.9	0	3.6	0.1
23	0	3	0
23	0	3.2	0.1
23.2	0	3.3	0.1
23.3	0	5	0
23.4	0	8.4	0
24	0	9.7	0
24.1	0	5.8	0
24.1	0	7.2	0
24.2	0	3.8	0
24.3	0	4	0
24.4	0	2.5	0
24.4	0	2.4	0
24.6	0	3.5	0.1
24.7	0	5.7	0
24.2	0	8.8	0.6
19.5	0	9.5	4.8
12	0	6.4	7.8
0	0.9	4.7	13.4
0.6	0	4.5	0.1
0.7	0	0.9	0.4
0	3.7	3.4	4.6
0	0	6.2	0.1
0.4	0	10.1	0.1
0.6	0	8.6	0.9
0.8	0	2.2	0.1
0.9	0	0.6	0
0	8.3	2.7	9.9
0.1	0	2.5	0.1
0.7	0	6.3	0.1
0.7	0	7.6	0
0.9	0	10.7	0.1
1.1	0	8.7	0.5
2	0	6.6	0.1
2.4	0	7.2	0
2.4	0	8.7	0.8
2.9	0	5.3	0.3
3.5	0	7.8	0.1
0.6	0	9.4	3.2
1.8	0	8.2	0.1
2.4	0	9.1	0.7
0	1.9	9.3	4.3
0	0.9	9.4	1.5
