4282			
4			
Lake_690
665.882	0.111802	-0.1	0.0612571
666.188	0	-1.6	6.89149
665.232	0.643476	0.2	0.994163
665.38	0	-2.1	0
665.72	0	-7	0
666.058	0	-8.7	0
666.366	0	-9.4	2.32724
666.379	0.0991411	-0.6	0
665.09	0.359153	1.7	0.122586
662.041	0.826345	4.1	0
657.228	4.10451	5.4	0.712518
654.683	2.43873	2.6	0
650.128	5.69724	6.5	0
647.956	2.29589	2.4	0.05588
648.261	0	-2.3	0
649.22	0	-4.8	0
650.279	0	-6.5	0
651.302	0	-6	0
652.251	0	-5.9	0
653.118	0	-3.3	0
651.826	2.54091	2.8	0
650.844	1.62776	1.6	0
650.442	0.95729	0.6	0
648.864	2.70758	2.8	0.122586
648.163	1.21011	0.9	0.122586
648.004	0.648478	2.4	0.122586
648.295	0.49929	1.1	0.122586
649.168	0	-6.5	0
650.056	0	-4.6	0
649.878	0.492993	3.3	0.122586
649.975	0.441439	1.7	0.122586
650.047	0.50731	1.9	0.122586
648.569	0.752204	7.3	0.122586
647.14	2.14286	5.4	0.389408
647.223	0.384063	0.5	0.122586
647.772	0.00941793	-0.7	0
647.885	0.807819	2.4	0.122586
644.967	2.60277	1.7	4.50658
644.019	1.66061	4.7	0.122586
644.036	1.02166	2	0.122586
644.346	0.904174	1.7	0.122586
645.029	0.0922546	0	0.13334
645.086	1.07567	2.9	0.122586
644.224	1.11303	5.9	0.122586
643.104	1.23454	6.2	0.122586
641.862	1.3677	6.6	0.122586
639.377	1.6201	11.4	0.122586
635.774	2.49768	15.1	0.122586
631.947	6.19252	15.8	0.122586
629.734	5.46024	10.2	0.122586
628.225	5.16527	10.2	0.122586
630.61	1.10043	12.8	0.122586
634.122	1.19834	15.6	0.122586
637.276	1.53127	16.6	0.524755
639.754	0.914362	11.4	0.122586
642.224	0.947806	11.9	0.122586
645.153	0.390539	15.5	0.389408
648.468	0.0877219	16.7	0.122586
650.878	0.0874553	11.4	0.122586
653.143	0.0871964	10.6	0.122586
655.621	0.0869448	12.1	0.122586
658.302	0.0867005	13.7	0.122586
661.133	0.0864631	15.1	0.122586
656.092	0.660155	13.3	10.3271
649.331	3.24499	11.4	10.6565
647.841	1.75052	8.2	2.31017
649.076	0.0855792	8.7	0.122586
649.321	1.40175	7.7	1.87089
650.364	0.564392	8.2	0.8064
651.976	0.0849797	7.8	0.122586
654.314	0.0847911	11.8	0.122586
656.531	0.0846077	11.3	0.122586
658.912	0.0844294	12.6	0.122586
657.858	2.18277	10.6	4.17712
659.392	0.0840876	11.1	0.122586
661.664	0.0839239	13.4	0.122586
664.288	0.0837646	15.1	0.122586
666.876	0.0836098	15	0.122586
669.455	0.0834592	15.2	0.122586
672.321	0.0833128	17.2	0.122586
675.171	0.0831705	17.5	0.122586
677.539	0.083032	15	0.122586
680.262	0.0511682	17.5	0.122586
682.405	0.0571441	17.8	0.8064
682.968	0.133386	13.2	1.76107
685.115	0	15.4	0
680.128	0.641348	13.9	9.4485
681.017	0	14.2	0
683.094	0	16.3	0
685.706	0	18.3	0
688.667	0	20.1	0
691.757	0	21.6	0
694.906	0	22.2	0
697.675	0	19.9	0
700.319	0	19.3	0
698.99	0.43506	15.1	4.39676
700.637	0	16.8	0
702.483	0.0575215	17.9	0.389408
704.389	0	15.6	0
705.57	0	9.9	0
706.629	0	8.9	0
707.908	0	10.6	0
709.149	0	10.4	0
710.413	0	11.1	0
710.98	0.0461298	9.8	0.618637
712.113	0	10.8	0
713.373	0.00668012	12	0.05588
714.977	0.012516	15.1	0.05588
716.712	0	16.1	0
717.494	0.0373663	15.9	1.10215
716.309	0.0457751	15.6	3.51819
708.078	0.0784348	15.5	12.5235
702.938	0.144021	12.8	6.04406
703.238	0	16.4	0
704.386	0	16.5	0
706.016	0	18.3	0
704.454	0.159409	15.8	3.95748
704.591	0.0383884	12.9	0.618637
705.167	0.00624008	10.6	0.189291
706.07	0.00519397	11.3	0.05588
706.373	0.0870238	11.8	0.900281
707.396	0	12.3	0
708.61	0	13.5	0
709.555	0	10.7	0
710.146	0.00464254	8	0.05588
710.111	0.0992506	9.9	0.994163
710.932	0	11.6	0
711.885	0	12.3	0
712.889	0	12.9	0
713.945	0	13.7	0
715.005	0	14	0
712.383	0.161892	15.2	4.94586
712.607	0	12.4	0
713.252	0	12.1	0
714.173	0	14.2	0
715.191	0	16.4	0
716.353	0	18.6	0
717.054	0	11.8	0
694.563	0.132204	7.2	30.6438
687.677	0.163325	6.4	3.73784
686.089	0	6.8	0
685.207	0.0768055	8.1	0.712518
680.843	1.18582	8.3	5.93424
680.247	0.254745	10.7	0.389408
667.473	7.81316	10	17.685
665.149	0.514094	11.5	0.8064
665.144	0	12.6	0
665.706	0	12.4	0
666.505	0	13.1	0
663.455	2.92192	13.3	5.27532
663.428	0.124162	10.4	0.189291
663.941	0	8.5	0
655.203	8.04399	7.7	12.7431
653.721	0.348654	3.8	0.524755
653.799	0	2	0
654.354	0	3.8	0
655.07	0	4.9	0
654.579	1.22342	5.8	1.65125
655.136	0	5.1	0
655.751	0	3.4	0
650.637	6.27172	3.4	8.02083
650.357	0.0784223	1.8	0.122586
649.371	1.56896	3.6	2.09053
644.991	5.40079	3.9	6.92263
644.948	0.0783645	1	0.122586
645.59	0.078346	1.4	0.122586
644.258	2.43976	5.8	3.18873
644.602	0.212557	1.5	0.322702
645.395	0	-1	0
646.246	0	-1.1	10.3747
646.671	0.0956224	0	1.72668
647.344	0	-2.9	0
648.039	0	-1.4	0
648.313	0.129698	0	0.13334
648.638	0.331717	-0.4	0
648.574	0.897114	0.2	0.122586
647.487	2.27731	2.6	0.122586
645.99	2.65396	4.7	0.122586
644.809	2.304	4.1	0.122586
644.3	1.45425	2.3	0.322702
644.456	0.713627	1.4	0.122586
642.498	3.75307	5.3	2.41999
642.995	0.122586	1.5	0.122586
643.588	0.389408	3.5	0.389408
644.406	0.122586	1.7	0.122586
645.205	0.122586	1.3	0.122586
646.054	0	-0.1	5.08981
646.868	0	-3.6	13.0172
647.632	0	-7.8	0
648.346	0	-4.8	7.25183
647.484	2.15861	1.2	0.524755
647.89	0	-1.2	1.9669
648.492	0	-2.5	0
648.106	1.49864	0.9	0.122586
644.752	5.61249	4.7	0.122586
643	2.5427	2.7	0.122586
641.108	3.23723	5.7	0.122586
639.611	3.00392	5.3	0.122586
640.419	0.0584101	-0.1	0
641.527	0	-4.2	0
642.659	0	-3.5	0
643.745	0	-1	1.00601
644.769	0	-3.5	0
645.724	0	-4.6	0
646.613	0	-2.7	7.37194
647.064	0.602664	0	6.53116
647.619	0.214048	-0.6	0
648.031	0.449386	-0.2	1.00601
648.656	0	-2.2	6.41105
649.317	0	-7.5	1.00601
649.959	0	-3.6	9.89429
650.57	0	-2.7	2.56746
651.145	0	-1.6	0.797266
651.686	0	-7.1	1.00601
652.196	0	-13.7	0
652.676	0	-16.6	3.16802
653.129	0	-18.7	0
653.556	0	-13	0
653.96	0	-12.6	1.36634
654.342	0	-13.8	7.9725
654.704	0	-10.8	0.493753
655.047	0	-5.8	0
655.372	0	-17.9	1.00601
655.682	0	-18.5	0
655.976	0	-13.5	7.9725
656.255	0	-11.9	4.00881
656.522	0	-7.1	0
656.775	0	-6.2	0
657.017	0	-6.8	0
657.248	0	-8.5	1.9669
657.468	0	-10.1	0
657.679	0	-11.9	0
657.88	0	-12	1.00601
658.072	0	-12	0
658.257	0	-11.4	0.797266
658.433	0	-13.3	1.36634
658.601	0	-16.5	0
658.763	0	-16.3	1.36634
658.918	0	-16.9	0
659.067	0	-19.4	0
659.209	0	-18.7	4.00881
659.346	0	-8.7	0
659.477	0	-9.7	0
659.603	0	-16.8	0
659.724	0	-12.3	0
659.84	0	-12.8	2.56746
659.952	0	-19.8	0.493753
660.06	0	-24.6	0
660.163	0	-18.2	0.349587
660.263	0	-10.6	0
660.358	0	-7.8	0
660.451	0	-8.1	0
660.539	0	-12.3	0.493753
660.625	0	-15.6	3.76858
660.707	0	-14.2	1.36634
660.787	0	-14.2	1.60657
660.863	0	-12.8	0.349587
660.937	0	-8.9	0
661.008	0	-8.4	0
661.077	0	-9	0.13334
661.143	0	-8.7	0
661.207	0	-7.7	0
661.269	0	-6.1	1.00601
661.328	0	-5.3	0.349587
661.386	0	-4.5	0
661.441	0	-3.2	0.277505
661.495	0	-3.3	0
661.547	0	-9.5	0.493753
661.598	0	-19.6	0
661.646	0	-21.6	0.0612571
661.693	0	-23.3	0
661.739	0	-22.6	0
661.783	0	-21	0
661.825	0	-21.7	0
661.867	0	-18.4	0
661.907	0	-22.6	0
661.945	0	-26.6	0
661.983	0	-20.8	1.24623
662.019	0	-23.3	0
662.055	0	-23.8	0
662.089	0	-23.6	0.0612571
662.122	0	-26.1	0.205422
662.154	0	-21.9	0
662.185	0	-23.9	0
662.216	0	-19.4	0.277505
662.245	0	-15.7	0.493753
662.274	0	-19.1	0.592554
662.301	0	-26.9	0
662.328	0	-24.1	1.60657
662.355	0	-26.4	3.64847
662.38	0	-35.3	0
662.405	0	-28.3	0.592554
662.429	0	-28.1	1.12612
662.452	0	-31.3	0
662.475	0	-28.9	0.0612571
662.497	0	-16.5	0.0612571
662.519	0	-13.9	0.205422
662.54	0	-14.7	0.205422
662.56	0	-16.1	0.592554
662.58	0	-17.8	0
662.6	0	-15.1	0.493753
662.619	0	-12.2	0
662.637	0	-5.3	1.72668
662.655	0	-10.7	0.493753
662.673	0	-9.7	0
662.69	0	-15	0
662.706	0	-13.8	0
662.723	0	-19.8	2.08701
662.739	0	-22.8	0
662.754	0	-27.9	0
662.769	0	-28.2	0
662.784	0	-16.3	0
662.799	0	-9.1	0.205422
662.813	0	-12.5	0
662.827	0	-11.8	0.899623
662.84	0	-13.3	0
662.853	0	-15.8	0
662.866	0	-18.6	0
662.879	0	-25.6	0
662.891	0	-28.8	0
662.904	0	-26.9	0
662.915	0	-21.3	0
662.927	0	-17.7	4.00881
662.938	0	-20.9	0
662.95	0	-18.1	0
662.961	0	-12.8	0
662.971	0	-13.9	0.205422
662.982	0	-8.2	0
662.992	0	-8.9	0
663.002	0	-9.1	0
663.012	0	-6.1	0
663.014	0	-2.8	0
663.025	0	-8.7	0
663.035	0	-13.7	0
663.045	0	-14.6	0
663.055	0	-18	1.24623
663.064	0	-21	0.205422
663.073	0	-17.8	1.24623
663.082	0	-24.6	1.9669
663.091	0	-13.5	0
663.1	0	-9.8	0
663.108	0	-12.5	1.24623
663.116	0	-5.9	0
663.089	0	-1.8	0
663.083	0	-2.6	0
662.992	0.0638865	-0.8	0
662.958	0	-1.6	0
662.932	0	-1.6	0.277505
662.912	0	-1.7	1.36634
662.947	0	-7.1	0
662.979	0	-10.6	4.60937
663.007	0	-12.3	3.16802
663.032	0	-12.9	0.205422
663.055	0	-13.4	0
663.075	0	-11.8	0
663.093	0	-7.3	0
662.929	0.0592993	-0.7	0
662.931	0	-10.4	0
662.952	0	-10.3	0
662.978	0	-3	0
662.563	0.151686	0	0.899623
662.431	0	-1.6	0
661.201	1.17866	1.2	0.189291
661.063	0	-3.9	5.20993
661.135	0	-11.6	0
661.262	0	-8.9	0
661.303	0	-1.4	1.36634
661.45	0	-4.6	0.493753
661.587	0	-5.7	6.65127
661.713	0	-6.5	0
661.663	0.0416202	-0.9	0
660.777	0.18356	0.8	0.122586
656.765	1.20713	5.4	0.122586
655.13	1.41564	0.9	0.122586
655.165	0	-3	0
655.573	0	-3.8	0
655.27	0.559733	0.4	0.122586
