19.1092	0	7.74	0
20.6423	0	7.24	0
22.6508	0	9.19	0
24.6117	0	9.04	0
26.0773	0.261306	10.29	0.848
26.5127	0.336236	9.44	1.696
28.0903	0.14724	9.34	0.212
28.689	0.223227	11.94	2.12
28.1289	0.211579	10.89	2.968
25.7202	0.918828	13.24	6.36
19.3126	4.29113	11.29	13.992
10.5573	16.9678	10.39	26.924
12.4174	0	10.34	0
7.06551	13.0702	7.69	22.684
1.53877	20.4809	11.64	27.136
3.19977	4.876	11.19	4.876
5.33853	0.636	8.99	0.636
5.55149	3.44362	7.99	5.3
7.06858	0.875754	8.29	1.06
7.66891	2.11638	10.34	3.816
7.56046	4.47097	8.79	5.724
9.52656	0	8.49	0
10.0151	2.12748	8.74	2.968
11.4837	0.636	7.69	0.636
12.9146	0.424	6.04	0.424
15.4188	0	9.39	0
12.4533	3.78871	10.09	8.48
14.5895	0	12.04	0
16.9683	0	9.69	0
16.4827	0.963679	10.79	3.816
18.531	0.424	11.69	0.424
18.3095	0.973801	11.69	3.816
18.05	1.40696	11.89	4.028
12.0013	8.4893	11.49	17.596
12.5993	2.40232	9.94	2.544
13.44	1.07412	9.74	1.696
14.6528	1.47139	14.49	2.544
15.0341	3.96231	18.69	5.088
17.847	0	14.44	0
20.8218	0.212	13.89	0.212
23.4832	0	11.59	0
26.3879	0	12.84	0
29.787	0	15.44	0
33.2716	0	16.14	0
37.144	0	18.34	0
40.9461	0	18.34	0
43.4778	0	12.29	0
40.9491	0.350613	10.99	5.512
29.2923	0.364743	14.09	16.112
29.85	0.921839	16.49	1.272
32.3813	0	14.04	0
35.3604	0	14.74	0
37.4457	0.267032	16.59	1.484
38.2942	0.252419	15.04	2.332
37.7613	0.238515	15.19	3.816
32.2444	2.2262	13.29	11.236
13.0772	13.5308	13.59	37.312
12.9099	3.392	11.29	3.392
13.9462	1.33069	13.44	2.12
16.3646	0.212	12.29	0.212
19.1585	0	12.04	0
20.4798	0.405402	10.24	1.272
22.6243	0.387646	13.19	0.848
20.1572	0.401137	11.29	5.724
11.1535	13.0947	10.89	25.016
12.8784	0	12.54	0
12.5237	2.91438	13.54	6.572
9.51418	8.83946	14.59	15.9
11.3129	1.16136	15.19	1.272
11.6615	2.45721	14.59	4.664
14.4622	0.212	14.14	0.212
17.15	0.212	11.74	0.212
12.7284	3.59564	13.04	11.236
14.2849	0	11.04	0
16.6601	0.212	10.99	0.212
16.6371	0.59232	10.24	2.968
14.5429	2.43012	9.54	6.784
16.04	0.335518	10.99	0.424
12.9055	6.28138	12.14	12.508
14.1563	0	9.24	0
13.7804	2.35251	12.99	5.936
10.4371	9.4943	13.59	16.324
12.4762	0.212	15.09	0.212
15.0694	0.598006	14.69	0.848
17.3787	0.590783	12.94	0.848
20.0677	0.477676	14.04	0.636
21.497	0.512942	17.74	2.968
23.6974	0.955899	18.49	1.908
26.5361	0	13.59	0
25.2183	0.444353	17.39	5.936
23.1313	1.19126	20.09	7.632
14.7399	6.04938	16.89	19.292
13.7947	3.48496	13.69	5.3
15.5761	0	10.99	0
16.3688	0.541232	11.24	2.12
12.136	8.45346	12.54	15.9
13.4949	0.212	9.74	0.212
13.9093	2.11822	13.24	3.604
17.012	0	14.89	0
20.6747	0	16.04	0
21.0638	1.32535	14.49	3.392
23.4107	0	11.79	0
25.7394	0	10.39	0
27.6161	0.40051	16.09	1.908
22.7999	0.668556	13.69	9.116
22.0797	1.30791	12.94	4.028
20.1658	2.35595	12.59	6.784
21.6085	0.295757	11.74	0.424
23.8831	0.185449	11.79	0.212
21.8869	1.28325	11.04	6.148
22.7739	0.519561	12.99	1.696
13.0865	9.72972	11.94	24.168
13.7527	2.3791	14.04	2.756
15.5041	0.418995	12.39	0.636
16.7621	0.434663	12.19	1.696
14.613	2.40809	12.24	7.844
12.9112	6.16364	12.79	9.964
15.1438	0	14.44	0
18.0418	0	12.84	0
11.2585	9.79437	8.04	19.292
12.8703	0	11.24	0
11.3037	5.13679	15.09	11.024
12.5682	1.09794	14.74	1.908
12.0623	4.26302	13.44	6.784
10.6548	8.11023	11.59	9.752
11.7398	1.484	9.09	1.484
13.2733	0	6.29	0
14.9782	0	6.04	0
16.4972	0	5.24	0
18.3886	0	7.19	0
20.4233	0	8.09	0
22.2316	0	7.24	0
24.461	0	9.44	0
18.4939	1.82027	10.49	11.024
19.3596	0.343634	9.99	0.424
19.5951	0.842292	9.64	2.544
17.8346	2.04419	11.44	6.572
13.8599	5.39003	7.19	11.448
9.25785	12.0256	9.94	19.928
4.88102	19.4559	6.19	20.988
7.28634	0	6.94	0
8.69813	0	2.84	0
9.44134	1.33984	6.09	2.12
10.2576	1.15741	7.49	1.908
9.68526	3.5334	7.19	6.148
3.05253	17.7081	7.49	27.56
1.76257	12.9622	7.34	13.144
3.53696	2.756	7.59	2.756
1.39144	11.6526	9.34	14.84
3.32755	2.544	11.89	2.544
1.68418	11.9945	10.94	13.144
3.55509	1.908	10.09	1.908
5.99894	0.212	8.69	0.212
7.91845	0	4.34	0
9.69836	0	3.84	0
11.7246	0	5.39	0
10.6137	2.64511	6.29	4.452
6.91531	13.4506	6.89	13.992
8.55128	0	6.09	0
9.93899	0	3.89	0
10.7261	1.06	3.84	1.06
12.3064	0.212	5.84	0.212
14.4919	0	7.74	0
16.5064	0	7.09	0
18.667	0	8.04	0
20.5691	0	7.09	0
22.4191	0	7.09	0
23.7066	0	4.64	0
24.7331	0	3.59	0
22.7386	0.736741	1.49	2.968
23.0232	0.424	3.69	0.424
21.219	0.826346	5.39	3.816
15.2937	4.19818	4.49	11.872
7.10204	23.0425	5.34	29.256
8.44422	2.544	4.94	2.544
8.00861	6.27341	5.54	7.208
8.74887	2.544	4.39	2.544
5.25499	14.1816	5.54	16.748
7.39293	0	7.74	0
6.37555	7.03695	8.49	9.328
5.7788	7.60349	9.74	8.692
7.50512	0.212	6.59	0.212
7.21357	5.936	5.94	5.936
8.43823	1.06	5.99	1.06
5.26263	14.84	3.34	14.84
6.53053	1.696	3.24	1.696
7.92113	0.424	3.64	0.424
9.04741	0.424	2.99	0.424
9.95409	0	0.19	0
10.7915	0	-0.81	0.19
10.7939	2.522	0.14	2.332
11.3939	1.06	1.74	1.06
11.8874	1.484	3.04	1.484
12.5725	0.636	3.14	0.636
13.5232	0	2.74	0
14.3634	0	2.09	0
15.1538	0.212	2.79	0.212
15.82	0.424	3.09	0.424
16.3739	0	1.09	0
16.7716	0	-1.56	0
17.1393	0	-3.21	0
17.4767	0	-2.41	0.19
17.4024	1.038	1.44	0.848
17.9542	0	2.29	0
18.3671	0	1.14	0
18.7855	0	1.29	0
19.0115	0	-0.41	4.75
18.9016	0.446292	-0.81	5.51
10.5466	17.675	4.54	17.808
12.3038	0.636	9.29	0.636
12.8533	1.84403	7.19	2.544
12.8299	2.63241	7.99	4.028
13.4517	1.83029	9.29	2.12
14.8357	0	6.09	0
15.6077	0	2.24	0
14.8676	1.2132	1.69	2.332
15.6354	0.520736	5.49	0.636
12.0736	7.48696	6.44	13.992
10.8814	6.53841	8.64	9.116
9.11609	7.64247	9.29	11.66
9.08118	4.98154	10.99	6.784
8.86589	4.43635	8.59	6.36
7.40262	6.73048	7.74	10.388
0	24.093	6.34	34.768
0	18.3466	7.94	18.868
0	6.148	5.04	6.148
0	12.0892	2.54	12.508
0	9.752	3.09	9.752
0	3.816	2.44	3.816
0	0.848	2.79	0.848
0.827295	2.12	0.14	2.12
1.75613	3.19981	4.84	3.604
0.46073	10.4458	6.29	11.236
1.31596	4.028	3.04	4.028
1.02859	7.632	3.29	7.632
3.11843	0	4.54	0
4.09071	2.12	2.69	2.12
5.42702	0.424	2.04	0.424
6.81689	0.212	2.44	0.212
2.63433	15.3447	1.44	18.02
2.51831	7.632	3.89	7.632
4.54653	0	3.69	0
5.36527	2.74048	4.09	2.756
6.25566	1.696	2.44	1.696
6.36359	3.57707	0.74	3.816
0	30.17	0.19	32.224
0	4.452	1.69	4.452
1.32823	2.544	3.54	2.544
3.09069	0.212	2.09	0.212
4.72891	0	2.09	0
4.25131	4.96011	1.24	5.936
4.03444	5.48512	1.64	5.936
2.77691	8.71181	3.19	10.176
0.305342	14.0324	3.24	15.052
0	26.288	2.69	26.288
0	11.024	3.94	11.024
0	4.452	3.49	4.452
0	10.388	3.19	10.388
0	0.848	1.59	0.848
0	2.12	2.29	2.12
0	8.692	0.99	8.692
0	15.476	0.99	15.476
0	14.416	2.94	14.416
0	0.424	1.94	0.424
0	4.028	1.49	4.028
0	7.208	1.44	7.208
0	13.992	0.54	13.992
0	1.908	5.04	1.908
0	7.208	4.94	7.208
0.956596	0	6.44	0
2.85239	0.212	3.54	0.212
4.84825	0.424	5.19	0.424
6.4344	0.848	5.34	0.848
8.78555	0	6.49	0
10.8295	0	5.14	0
11.5507	0.848	2.79	0.848
12.9714	0	3.44	0
13.8877	0.212	1.89	0.212
14.7177	0	0.49	0
15.4384	0	-1.01	0.95
15.7647	0.95	2.44	0
17.0523	0.424	6.14	0.424
17.9007	0	2.39	0
18.4063	0	-0.06	0
18.8764	0	-0.91	13.87
14.9358	3.73656	1.49	0.636
13.405	4.45011	0.64	0
13.7454	1.02	-0.66	7.6
11.1076	9.45846	1.99	3.392
12.2938	0.212	3.54	0.212
12.7272	1.74536	4.94	2.12
11.7958	4.72308	6.54	6.784
12.5086	1.272	4.84	1.272
10.312	6.67667	4.79	10.812
8.11341	8.7044	3.84	11.872
6.72221	8.25935	1.94	9.752
3.27926	13.6671	1.54	17.172
0.357499	17.384	3.24	17.384
2.92449	0.212	5.49	0.212
4.60265	0	1.49	0
1.96088	10.2534	4.04	14.416
0.521491	10.8016	5.99	12.508
0.168334	9.9612	8.84	10.176
2.66228	0	8.04	0
0.994592	9.45894	6.04	12.084
1.50749	5.60672	6.49	5.936
1.58136	6.6194	5.94	6.996
2.9278	2.12	4.09	2.12
1.37439	9.93462	5.29	11.66
1.03315	8.48	5.09	8.48
0	14.416	5.89	14.416
1.50313	0.424	6.29	0.424
3.29887	0.212	3.54	0.212
4.88377	0	1.79	0
3.85476	7.632	0.79	7.632
5.75547	0.212	6.74	0.212
6.80839	2.12	7.39	2.12
8.8505	0	6.34	0
10.6858	0	4.79	0
12.5191	0	5.04	0
14.1256	0.212	5.19	0.212
12.7614	4.664	6.84	4.664
13.3255	0.424	2.84	0.424
14.4663	0	3.49	0
16.326	0	6.64	0
17.7498	0	4.79	0
18.9883	0	4.14	0
20.0233	0	3.39	0
20.7086	0.752583	7.14	1.272
22.6489	0.620826	11.29	0.636
24.3031	0.632348	11.64	1.06
23.7937	0.740181	9.59	2.968
25.8613	0.424	12.49	0.424
26.389	0.534968	11.14	2.12
25.3831	2.04597	10.89	3.816
26.898	0	8.99	0
27.7522	0	4.09	0
28.1638	0	1.69	0
28.674	0.393701	4.09	0.424
28.398	0.435573	8.29	2.332
27.817	1.21041	5.19	2.332
28.2448	0.212	3.89	0.212
28.5418	0.495591	5.39	1.06
25.6708	2.26309	5.74	6.784
23.7204	1.9388	5.79	4.664
22.4455	1.84129	7.94	4.24
21.7779	1.91495	9.29	3.604
22.2552	1.2602	8.84	1.484
23.8301	0.212	9.09	0.212
25.5692	0	8.29	0
28.1098	0	11.99	0
30.4047	0	10.94	0
32.3087	0	9.19	0
34.0556	0	8.54	0
31.9209	1.3164	10.29	4.876
32.9795	0.212	8.79	0.212
35.0267	0	10.64	0
37.2977	0	11.44	0
39.7478	0	12.39	0
42.1811	0	12.44	0
44.4266	0	11.64	0
45.4021	0	5.34	0
44.8208	0.537332	5.89	1.908
45.6123	0	5.54	0
46.8231	0	6.79	0
48.4886	0	9.04	0
38.2154	0.115659	9.94	13.992
34.4826	1.52308	11.69	6.784
33.1009	1.32139	9.49	4.028
29.9498	2.67099	10.54	8.056
30.8213	0	8.44	0
32.2173	0.156607	9.24	0.424
30.4245	1.29293	11.99	6.148
24.9785	3.83077	10.94	12.296
25.1816	0.867445	11.04	1.696
26.1081	0.264327	10.89	1.272
27.4378	0.200639	11.39	1.06
22.7156	3.83628	12.64	11.872
23.0852	0.572234	9.34	1.06
24.9257	0	9.69	0
26.8677	0	9.09	0
12.2476	17.6966	10.64	32.648
13.5575	0	11.94	0
15.656	0.212	11.34	0.212
17.7998	0	9.04	0
20.3625	0	10.84	0
22.74	0	10.14	0
25.5273	0	12.29	0
28.3919	0	12.89	0
31.3637	0	13.64	0
34.5326	0	14.84	0
36.8875	0	11.09	0
38.9937	0	10.04	0
41.9184	0	14.29	0
45.0249	0	15.44	0
47.4885	0.550798	16.14	0.848
49.7788	0	12.19	0
52.3646	0	13.49	0
55.1212	0	14.54	0
44.3105	0.699898	16.29	16.112
45.8545	0	16.94	0
47.9159	0	11.99	0
50.1096	0	11.74	0
52.4115	0.128548	13.24	0.212
52.4823	0.140419	16.14	3.392
53.174	0.132866	16.49	2.332
50.5312	0.125666	12.19	5.3
45.3803	0.118807	11.19	7.632
40.7152	0.21835	12.19	6.996
42.1493	0	12.14	0
37.8217	2.07972	12.69	9.964
28.3939	6.41526	13.24	19.504
28.2224	0.967626	12.24	1.908
27.0719	1.50401	12.39	5.3
28.6778	0.226086	14.74	1.06
29.1448	0.426093	14.19	2.968
24.1475	3.62382	13.79	12.72
22.9404	1.84696	12.94	4.876
24.2491	0.585196	13.89	1.272
26.8305	0	12.79	0
14.9223	8.12637	12.59	24.38
15.2117	0.658654	12.79	1.272
17.6971	0	12.79	0
20.4981	0	12.44	0
15.4601	2.36058	13.34	11.66
15.0562	2.11292	13.64	4.664
5.7609	21.0209	13.44	36.252
6.97403	6.148	15.24	6.148
8.73855	1.75791	14.69	2.332
11.2332	0.688611	14.39	1.06
10.468	1.75937	13.84	6.148
12.2409	0.697873	13.49	1.272
4.82927	15.6031	12.29	28.196
4.79739	7.98267	10.89	8.48
5.90633	3.91222	10.74	4.24
8.01128	1.06	12.49	1.06
11.3686	0	12.54	0
14.287	0.424	11.84	0.424
11.6895	4.43376	11.34	7.632
14.0247	0.212	12.64	0.212
17.7068	0	15.14	0
21.3022	0	14.59	0
24.7992	0	14.44	0
25.682	1.26328	18.04	3.816
29.0382	0	16.39	0
28.3922	0.587253	13.34	4.24
18.5087	3.88497	14.09	18.444
17.1593	2.26328	12.99	4.664
15.2553	2.50573	12.59	6.996
14.4978	3.10882	14.69	5.512
17.2528	0	14.64	0
19.8195	0	11.09	0
16.646	1.66695	12.19	8.268
10.8654	9.63021	17.39	20.776
4.88122	18.7511	12.59	26.5
5.64359	7.208	13.44	7.208
7.99164	0	12.09	0
11.0153	0	10.99	0
13.3915	0.821488	11.99	1.06
10.2797	2.7237	13.69	9.54
11.8029	0.691906	11.74	0.848
8.61455	7.03344	11.54	14.204
9.77901	2.48019	14.69	3.18
11.3842	0.937911	13.29	1.696
10.9085	2.29963	12.24	5.724
10.4449	3.64189	12.19	6.784
8.83059	6.47706	12.29	11.236
3.50877	20.6188	10.34	24.38
2.21258	13.356	9.49	13.356
4.38468	0.848	6.74	0.848
7.29527	0.424	11.79	0.424
10.9463	0	12.84	0
14.4278	0	12.19	0
17.9841	0	12.99	0
22.4557	0	17.84	0
26.0046	0	13.94	0
25.0503	1.31524	12.09	4.664
24.32	2.98507	12.34	3.816
24.3881	2.756	11.89	2.756
26.5453	0	10.14	0
29.0567	0	10.59	0
31.1643	0	8.69	0
33.4941	0	9.99	0
36.1396	0.212	12.69	0.212
38.0459	0	8.49	0
40.5518	0	11.59	0
42.825	0	10.64	0
44.3394	0.476355	9.79	0.636
33.0164	0.450995	11.19	15.688
23.6862	6.24112	10.79	16.96
24.2359	0	9.04	0
16.6123	5.84409	7.89	16.112
17.8225	0.3567	12.49	0.424
15.8316	2.29443	11.69	7.208
10.6962	12.9882	11.44	18.868
11.0299	4.24	8.34	4.24
12.2314	0	4.49	0
13.8663	0	5.89	0
16.2896	0	9.39	0
18.6468	0	9.29	0
17.0031	0.598993	9.04	4.558
13.6293	3.50325	8.59	9.222
10.1021	9.33087	9.24	15.688
6.98624	11.9086	8.04	16.43
7.61812	4.77	6.94	4.77
5.58453	11.0111	9.14	13.462
7.49434	0.424	7.94	0.424
7.30716	4.32843	5.14	5.512
7.30124	5.55128	7.24	5.618
9.25663	0.106	8.89	0.106
11.1635	0.212	6.69	0.212
13.4747	0.106	8.19	0.106
15.7372	0	7.79	0
17.5697	0.714055	9.49	0.848
11.6898	3.29203	9.34	12.508
9.32768	7.81323	11.44	12.19
9.72174	4.48325	11.59	5.088
11.1399	0.636	9.09	0.636
13.6721	0.106	10.34	0.106
12.8168	1.43859	10.64	4.982
12.1557	2.35436	10.14	5.088
8.30537	12.4784	9.74	17.49
6.07002	14.1886	9.79	14.416
6.94597	5.088	11.39	5.088
8.72875	0.106	8.29	0.106
10.1738	0	3.69	0
11.1772	0	1.19	0
12.1922	0	1.69	0
13.0888	0.318	2.84	0.318
14.5956	0	4.84	0
15.4869	0	2.09	0
16.284	0	1.79	0
16.9414	0	1.09	0
16.6385	1.53553	4.29	2.226
17.3787	0.106	3.49	0.106
12.9057	7.38678	4.79	12.826
13.501	1.59	6.34	1.59
13.8618	2.36654	10.09	3.18
15.5161	0.106	8.44	0.106
15.6584	1.59	5.24	1.59
16.9135	0	5.49	0
18.4516	0	6.24	0
19.606	0.106	4.94	0.106
21.0783	0	6.19	0
14.9598	6.01532	3.69	12.402
15.9393	0	8.74	0
13.6571	8.97186	3.34	9.222
14.4156	0	0.99	0
14.9727	0	-0.36	0.095
15.4167	0	-2.36	0
15.7766	0.095	-0.61	0
16.1321	0	-0.31	0
16.9785	0	3.19	0
17.7019	0	2.74	0
16.0804	2.3474	0.39	4.452
15.8324	2.05003	0.99	2.226
9.30455	16.5123	7.44	25.546
9.03298	6.996	4.89	6.996
9.72915	3.074	4.44	3.074
10.6378	0.742	2.14	0.742
5.33548	17.2375	1.09	21.2
6.84641	1.59	3.49	1.59
8.00239	1.696	4.84	1.696
9.17427	0.106	2.79	0.106
9.86757	0.954	1.59	0.954
8.98575	5.12148	4.44	6.89
9.33926	3.51112	6.09	3.71
10.8846	0.106	6.74	0.106
11.9269	1.52114	8.29	1.696
12.9712	0.954	6.49	0.954
14.4057	0.106	5.39	0.106
16.0143	0.106	5.99	0.106
15.9891	0.846065	5.99	2.12
16.4878	0.7963	4.94	1.06
15.4794	1.64299	4.14	3.604
9.49006	13.5916	6.14	20.67
11.0002	0.636	7.19	0.636
9.97576	5.00871	3.44	7.208
8.95869	5.86252	5.79	8.268
3.61251	16.9682	7.24	23.85
1.76625	14.734	7.29	14.734
4.02743	0.636	5.69	0.636
6.09901	0.212	6.89	0.212
2.15688	17.9433	9.09	18.974
4.41913	0.424	8.54	0.424
6.89606	0	7.94	0
9.67131	0	8.49	0
11.9995	0	6.69	0
14.0492	0	5.79	0
15.6228	0	3.94	0
17.1839	0	4.24	0
17.6158	0.853534	3.59	1.06
13.4266	2.24974	5.34	8.268
10.2785	6.94506	4.39	9.752
11.4804	0.212	5.89	0.212
11.5663	2.89979	7.14	3.816
13.0269	0.424	8.19	0.424
13.94	1.35891	7.89	1.484
15.096	0	4.29	0
12.489	4.75518	2.54	8.056
11.6026	5.25662	4.74	6.36
6.76892	18.1255	3.19	20.14
8.79072	0	5.64	0
10.6246	0	6.64	0
10.4585	3.73058	8.24	4.24
11.6303	0	4.49	0
12.8383	0	3.34	0
13.7952	0	2.19	0
12.6442	2.9975	1.54	4.028
13.1911	1.272	4.89	1.272
13.708	0.636	2.64	0.636
14.9239	0	4.44	0
16.6307	0	6.54	0
14.9617	2.27386	3.29	4.028
15.2199	0.424	2.34	0.424
15.3702	2.332	6.79	2.332
16.7682	0.106	7.19	0.106
17.6541	0	3.49	0
18.831	0	4.79	0
20.3805	0	6.64	0
21.3486	0	4.04	0
21.8217	0.401641	3.99	0.53
20.3112	0.537283	4.69	3.074
14.2578	9.07509	7.59	16.642
14.9523	0.954	6.64	0.954
16.2446	0	6.64	0
15.0665	3.15964	10.19	6.36
16.4127	0	8.54	0
17.1689	0.53	5.24	0.53
18.0915	0	3.89	0
15.569	3.16757	3.54	6.784
15.7892	1.11821	3.54	1.166
14.745	3.48986	3.59	5.618
12.9286	5.93784	4.24	9.01
11.488	8.57451	6.09	9.116
12.6141	0.318	4.14	0.318
13.3008	0	-0.26	15.58
4.68541	22.0996	3.64	18.338
5.58627	5.9	8.44	4.24
7.28353	0.636	4.54	0.636
6.84203	5.43775	2.94	6.042
8.26653	0.318	4.39	0.318
6.58158	6.26358	2.94	9.752
0	25.2893	1.09	29.15
1.58738	1.59	0.79	1.59
3.15686	1.378	0.64	1.378
2.70309	5.47042	1.59	7.102
0	14.2298	3.99	16.96
1.56485	1.59	3.79	1.59
0	11.2213	3.39	12.19
1.7181	1.166	2.24	1.166
2.14386	5.2659	6.34	5.724
4.24962	0.212	7.44	0.212
4.38544	4.54042	9.64	5.936
6.38107	0.106	7.54	0.106
4.98064	6.34783	2.59	8.374
4.73486	6.92581	6.04	6.996
6.5147	0.742	8.09	0.742
8.50616	0	5.79	0
4.35705	11.6495	6.34	17.384
5.53613	2.544	5.24	2.544
1.18824	19.6632	4.49	20.564
3.58276	0	4.79	0
5.27347	0	2.59	0
6.56911	0	0.79	0
4.02868	8.32401	1.34	12.72
3.86464	6.59426	4.79	7.208
3.92288	5.65257	6.54	6.784
0	21.6775	2.29	26.712
0	6.996	4.94	6.996
0	29.468	4.59	29.468
0	0.636	4.49	0.636
0	2.12	4.04	2.12
0.327635	0	5.74	0
2.55664	1.272	8.69	1.272
5.88368	0	9.79	0
7.77743	0.212	3.99	0.212
5.86381	5.4248	8.39	7.208
8.05807	0.106	9.44	0.106
10.7554	0	8.69	0
6.52977	7.99517	5.39	12.402
5.96305	5.69895	1.44	5.936
4.2871	9.3033	0.44	10.6
0	18.9376	1.29	20.988
0	12.084	2.04	12.084
0	6.784	2.19	6.784
1.62187	0	4.29	0
0	12.6409	3.39	14.628
1.35561	1.484	8.24	1.484
0	22.0358	5.74	22.896
0	12.084	6.84	12.084
0	2.756	7.14	2.756
0.429454	0	3.84	0
2.93278	0	5.19	0
5.42571	0.424	7.19	0.424
8.03595	0	6.79	0
9.87689	0	3.54	0
10.175	1.696	3.69	1.696
11.5764	0.424	4.99	0.424
12.4107	1.06	4.74	1.06
8.10585	11.432	5.59	12.296
9.1015	0.424	3.04	0.424
10.1068	0	0.79	0
9.6369	4.664	1.04	4.664
9.1345	5.3	1.44	5.3
10.4951	0.212	5.34	0.212
10.6898	2.756	3.49	2.756
12.2062	0.212	6.64	0.212
14.0536	0	6.44	0
16.7962	0	10.64	0
19.481	0	10.64	0
22.422	0	12.14	0
25.3846	0	12.54	0
28.5052	0	13.59	0
31.0081	0	10.89	0
33.0218	0	8.74	0
35.7475	0	12.44	0
37.4277	1.0333	12.04	1.06
38.7546	0	6.49	0
28.715	0.516127	8.09	13.568
25.817	1.98015	5.99	3.816
26.5657	0	6.19	0
27.98	0	6.89	0
28.7957	0.974579	11.69	1.908
30.8257	0	10.64	0
32.2566	0.212	7.89	0.212
35.1161	0.351764	15.79	0.424
31.5238	1.4405	13.09	7.42
33.5503	0	13.89	0
35.9803	0	12.54	0
38.7924	0	14.09	0
39.7128	0.264643	12.99	1.908
40.5508	1.46718	15.49	2.332
43.0039	0	13.99	0
44.4867	0	8.04	0
46.2251	0	9.24	0
48.3128	0	11.09	0
50.7754	0	13.14	0
52.3222	0	8.54	0
